inf_prop,diag_prop,i0,beta_measure
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.06,0.0,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,1.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.5,5.0,0.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.07,0.0,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,1.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.5,5.0,0.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.08,0.0,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,1.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.5,5.0,0.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
0.09,0.0,5.0,1.0
